INPUT:question_id	INPUT:question
3796927	"How do I ""git clone"" a repo, including its submodules?

How do I clone a git repository so that it also clones its submodules?
Running git clone $REPO_URL merely creates empty submodule directories.
"
21553353	"What is the difference between CMD and ENTRYPOINT in a Dockerfile?

In Dockerfiles there are two commands that look similar to me: CMD and ENTRYPOINT. But I guess that there is a (subtle?) difference between them - otherwise it would not make any sense to have two commands for the very same thing.
The documentation states for CMD-

The main purpose of a CMD is to provide defaults for an executing container.

and for ENTRYPOINT:

An ENTRYPOINT helps you to configure a container that you can run as an executable.

So, what's the difference between those two commands?
"
2901102	"How to format a number with commas as thousands separators?

I am trying to print an integer in JavaScript with commas as thousands separators. For example, I want to show the number 1234567 as ""1,234,567"". How would I go about doing this?
Here is how I am doing it:


function numberWithCommas(x) {
    x = x.toString();
    var pattern = /(-?\d+)(\d{3})/;
    while (pattern.test(x))
        x = x.replace(pattern, ""$1,$2"");
    return x;
}

console.log(numberWithCommas(1000))



Is there a simpler or more elegant way to do it? It would be nice if it works with floats also, but that is not necessary. It does not need to be locale-specific to decide between periods and commas.
"
160608	"Do a ""git export"" (like ""svn export"")?

I've been wondering whether there is a good ""git export"" solution that creates a copy of a tree without the .git repository directory. There are at least three methods I know of:

git clone followed by removing the .git repository directory.
git checkout-index alludes to this functionality but starts with ""Just read the desired tree into the index..."" which I'm not entirely sure how to do.
git-export is a third-party script that essentially does a git clone into a temporary location followed by rsync --exclude='.git' into the final destination.

None of these solutions really strike me as being satisfactory. The closest one to svn export might be option 1, because both require the target directory to be empty first. But option 2 seems even better, assuming I can figure out what it means to read a tree into the index.
"
949314	"How do I get the hash for the current commit in Git?

How do I get the hash of the current commit in Git?
"
1414365	"Disable/enable an input with jQuery?

$input.disabled = true;


or 

$input.disabled = ""disabled"";


Which is the standard way? And, conversely, how do you enable a disabled input?
"
136035	"Catch multiple exceptions at once?

It is discouraged to simply catch System.Exception. Instead, only the ""known"" exceptions should be caught.
Now, this sometimes leads to unnecessary repetitive code, for example:
try
{
    WebId = new Guid(queryString[""web""]);
}
catch (FormatException)
{
    WebId = Guid.Empty;
}
catch (OverflowException)
{
    WebId = Guid.Empty;
}

I wonder: Is there a way to catch both exceptions and only call the WebId = Guid.Empty call once?
The given example is rather simple, as it's only a GUID. But imagine code where you modify an object multiple times, and if one of the manipulations fails expectedly, you want to ""reset"" the object. However, if there is an unexpected exception, I still want to throw that higher.
"
1587846	"How do I show the changes which have been staged?

I staged a few changes to be committed. How do I see the diffs of all files which are staged for the next commit? Is there a handy one-liner for this?
git status only shows names of files which are staged, but I want to see the actual diffs.
The git-diff(1) man page says:

git diff [--options] [--] […]
This form is to view the changes you made relative to the index (staging area for the next commit). In other words, the differences are what you could tell git to further add to the index but you still haven't. You can stage these changes by using git-add(1).

"
806000	"How do I give text or an image a transparent background using CSS?

Is it possible, using CSS only, to make the background of an element semi-transparent but have the content (text & images) of the element opaque?

I'd like to accomplish this without having the text and the background as two separate elements.

When trying:



p {
  position: absolute;
  background-color: green;
  filter: alpha(opacity=60);
  opacity: 0.6;
}

span {
  color: white;
  filter: alpha(opacity=100);
  opacity: 1;
}
<p>
  <span>Hello world</span>
</p>




It looks like child elements are subjected to the opacity of their parents, so opacity:1 is relative to the opacity:0.6 of the parent.
"
7825055	"What does the ??!??! operator do in C?

I saw a line of C that looked like this:

!ErrorHasOccured() ??!??! HandleError();


It compiled correctly and seems to run ok. It seems like it's checking if an error has occurred, and if it has, it handles it. But I'm not really sure what it's actually doing or how it's doing it. It does look like the programmer is trying express their feelings about errors.

I have never seen the ??!??! before in any programming language, and I can't find documentation for it anywhere. (Google doesn't help with search terms like ??!??!). What does it do and how does the code sample work?
"
7229885	"What are the differences between .gitignore and .gitkeep?

What are the differences between .gitignore and .gitkeep? Are they the same thing with a different name, or do they both serve a different function?

I don't seem to be able to find much documentation on .gitkeep.
"
37628	"What is reflection and why is it useful?

What is reflection, and why is it useful?
I'm particularly interested in Java, but I assume the principles are the same in any language.
"
1643227	"Get selected text from a drop-down list (select box) using jQuery

How can I get the selected text (not the selected value) from a drop-down list in jQuery?
"
10725729	"See what's in a stash without applying it

How do I see what is inside a stash without actually applying it?
"
6797984	"How do I lowercase a string in Python?

Is there a way to convert a string to lowercase?
""Kilometers""  →  ""kilometers""

"
1146973	"How do I revert all local changes in Git managed project to previous state?

I ran git status which told me everything was up to date and there were no local changes.
Then I made several consecutive changes and realized I wanted to throw everything away and get back to my original state. Will this command do it for me?
git reset --hard HEAD

"
6127328	"How do I delete all Git branches which have been merged?

How do I delete branches which have already been merged? Can I delete them all at once, instead of deleting each branch one-by-one?
"
5963269	"How to make a great R reproducible example

When discussing performance with colleagues, teaching, sending a bug report or searching for guidance on mailing lists and here on Stack Overflow, a reproducible example is often asked and always helpful.

What are your tips for creating an excellent example? How do you paste data structures from r in a text format? What other information should you include?

Are there other tricks in addition to using dput(), dump() or structure()?  When should you include library() or require() statements?  Which reserved words should one avoid, in addition to c, df, data, etc.?

How does one make a great r reproducible example?
"
5874652	".prop() vs .attr()

So jQuery 1.6 has the new function prop().

$(selector).click(function(){
    //instead of:
    this.getAttribute('style');
    //do i use:
    $(this).prop('style');
    //or:
    $(this).attr('style');
})


or in this case do they do the same thing?

And if I do have to switch to using prop(), all the old attr() calls will break if i switch to 1.6?

UPDATE



selector = '#id'

$(selector).click(function() {
    //instead of:
    var getAtt = this.getAttribute('style');
    //do i use:
    var thisProp = $(this).prop('style');
    //or:
    var thisAttr = $(this).attr('style');

    console.log(getAtt, thisProp, thisAttr);
});
<script src=""https://ajax.googleapis.com/ajax/libs/jquery/1.6.0/jquery.min.js""></script>
<div id='id' style=""color: red;background: orange;"">test</div>




(see also this fiddle: http://jsfiddle.net/maniator/JpUF2/)

The console logs the getAttribute as a string, and the attr as a string, but the prop as a CSSStyleDeclaration, Why? And how does that affect my coding in the future?
"
1200621	"How do I declare and initialize an array in Java?

How do I declare and initialize an array in Java?
"
68645	"Class (static) variables and methods

How do I create class (i.e. static) variables or methods in Python?
"
192249	"How do I parse command line arguments in Bash?

Say, I have a script that gets called with this line:
./myscript -vfd ./foo/bar/someFile -o /fizz/someOtherFile

or this one:
./myscript -v -f -d -o /fizz/someOtherFile ./foo/bar/someFile 

What's the accepted way of parsing this such that in each case (or some combination of the two) $v, $f, and  $d will all be set to true and $outFile will be equal to /fizz/someOtherFile?
"
1527803	"Generating random whole numbers in JavaScript in a specific range

How can I generate random whole numbers between two specified variables in JavaScript, e.g. x = 4 and y = 8 would output any of 4, 5, 6, 7, 8?
"
952924	"How do I chop/slice/trim off last character in string using Javascript?

I have a string, 12345.00, and I would like it to return 12345.0.

I have looked at trim, but it looks like it is only trimming whitespace and slice which I don't see how this would work. Any suggestions?
"
2816715	"Branch from a previous commit using Git

If I have N commits, how do I branch from the N-3 commit?
"
2047465	"How do I delete a file from a Git repository?

How can I delete ""file1.txt"" from my repository?
"
987142	"Make .gitignore ignore everything except a few files

I understand that a .gitignore file cloaks specified files from Git's version control.
How do I tell .gitignore to ignore everything except the files I'm tracking with Git? Something like:
# Ignore everything:
*

# Do not ignore these files:
script.pl
template.latex

"
8547778	"Why are elementwise additions much faster in separate loops than in a combined loop?

Suppose a1, b1, c1, and d1 point to heap memory, and my numerical code has the following core loop.
const int n = 100000;

for (int j = 0; j < n; j++) {
    a1[j] += b1[j];
    c1[j] += d1[j];
}

This loop is executed 10,000 times via another outer for loop. To speed it up, I changed the code to:
for (int j = 0; j < n; j++) {
    a1[j] += b1[j];
}

for (int j = 0; j < n; j++) {
    c1[j] += d1[j];
}

Compiled on Microsoft Visual C++ 10.0 with full optimization and SSE2 enabled for 32-bit on a Intel Core 2 Duo (x64), the first example takes 5.5 seconds and the double-loop example takes only 1.9 seconds.
Disassembly for the first loop basically looks like this (this block is repeated about five times in the full program):
movsd       xmm0,mmword ptr [edx+18h]
addsd       xmm0,mmword ptr [ecx+20h]
movsd       mmword ptr [ecx+20h],xmm0
movsd       xmm0,mmword ptr [esi+10h]
addsd       xmm0,mmword ptr [eax+30h]
movsd       mmword ptr [eax+30h],xmm0
movsd       xmm0,mmword ptr [edx+20h]
addsd       xmm0,mmword ptr [ecx+28h]
movsd       mmword ptr [ecx+28h],xmm0
movsd       xmm0,mmword ptr [esi+18h]
addsd       xmm0,mmword ptr [eax+38h]

Each loop of the double loop example produces this code (the following block is repeated about three times):
addsd       xmm0,mmword ptr [eax+28h]
movsd       mmword ptr [eax+28h],xmm0
movsd       xmm0,mmword ptr [ecx+20h]
addsd       xmm0,mmword ptr [eax+30h]
movsd       mmword ptr [eax+30h],xmm0
movsd       xmm0,mmword ptr [ecx+28h]
addsd       xmm0,mmword ptr [eax+38h]
movsd       mmword ptr [eax+38h],xmm0
movsd       xmm0,mmword ptr [ecx+30h]
addsd       xmm0,mmword ptr [eax+40h]
movsd       mmword ptr [eax+40h],xmm0

The question turned out to be of no relevance, as the behavior severely depends on the sizes of the arrays (n) and the CPU cache. So if there is further interest, I rephrase the question:

Could you provide some solid insight into the details that lead to the different cache behaviors as illustrated by the five regions on the following graph?

It might also be interesting to point out the differences between CPU/cache architectures, by providing a similar graph for these CPUs.


Here is the full code. It uses TBB Tick_Count for higher resolution timing, which can be disabled by not defining the TBB_TIMING Macro:
#include <iostream>
#include <iomanip>
#include <cmath>
#include <string>

//#define TBB_TIMING

#ifdef TBB_TIMING   
#include <tbb/tick_count.h>
using tbb::tick_count;
#else
#include <time.h>
#endif

using namespace std;

//#define preallocate_memory new_cont

enum { new_cont, new_sep };

double *a1, *b1, *c1, *d1;


void allo(int cont, int n)
{
    switch(cont) {
      case new_cont:
        a1 = new double[n*4];
        b1 = a1 + n;
        c1 = b1 + n;
        d1 = c1 + n;
        break;
      case new_sep:
        a1 = new double[n];
        b1 = new double[n];
        c1 = new double[n];
        d1 = new double[n];
        break;
    }

    for (int i = 0; i < n; i++) {
        a1[i] = 1.0;
        d1[i] = 1.0;
        c1[i] = 1.0;
        b1[i] = 1.0;
    }
}

void ff(int cont)
{
    switch(cont){
      case new_sep:
        delete[] b1;
        delete[] c1;
        delete[] d1;
      case new_cont:
        delete[] a1;
    }
}

double plain(int n, int m, int cont, int loops)
{
#ifndef preallocate_memory
    allo(cont,n);
#endif

#ifdef TBB_TIMING   
    tick_count t0 = tick_count::now();
#else
    clock_t start = clock();
#endif
        
    if (loops == 1) {
        for (int i = 0; i < m; i++) {
            for (int j = 0; j < n; j++){
                a1[j] += b1[j];
                c1[j] += d1[j];
            }
        }
    } else {
        for (int i = 0; i < m; i++) {
            for (int j = 0; j < n; j++) {
                a1[j] += b1[j];
            }
            for (int j = 0; j < n; j++) {
                c1[j] += d1[j];
            }
        }
    }
    double ret;

#ifdef TBB_TIMING   
    tick_count t1 = tick_count::now();
    ret = 2.0*double(n)*double(m)/(t1-t0).seconds();
#else
    clock_t end = clock();
    ret = 2.0*double(n)*double(m)/(double)(end - start) *double(CLOCKS_PER_SEC);
#endif
    
#ifndef preallocate_memory
    ff(cont);
#endif

    return ret;
}


void main()
{   
    freopen(""C:\\test.csv"", ""w"", stdout);

    char *s = "" "";

    string na[2] ={""new_cont"", ""new_sep""};

    cout << ""n"";

    for (int j = 0; j < 2; j++)
        for (int i = 1; i <= 2; i++)
#ifdef preallocate_memory
            cout << s << i << ""_loops_"" << na[preallocate_memory];
#else
            cout << s << i << ""_loops_"" << na[j];
#endif
            
    cout << endl;

    long long nmax = 1000000;

#ifdef preallocate_memory
    allo(preallocate_memory, nmax);
#endif
    
    for (long long n = 1L; n < nmax; n = max(n+1, long long(n*1.2)))
    {
        const long long m = 10000000/n;
        cout << n;

        for (int j = 0; j < 2; j++)
            for (int i = 1; i <= 2; i++)
                cout << s << plain(n, m, j, i);
        cout << endl;
    }
}

It shows FLOP/s for different values of n.

"
1030169	"Pull latest changes for all git submodules

We're using git submodules to manage a couple of large projects that have dependencies on many other libraries we've developed. Each library is a separate repo brought into the dependent project as a submodule. During development, we often want to just go grab the latest version of every dependent submodule.
How do I pull the latest changes for all git submodules?
"
2067472	"What is JSONP, and why was it created?

I understand JSON, but not JSONP. Wikipedia's document on JSON is (was) the top search result for JSONP. It says this:


  JSONP or ""JSON with padding"" is a JSON extension wherein a prefix is specified as an input argument of the call itself.


Huh? What call? That doesn't make any sense to me. JSON is a data format. There's no call.

The 2nd search result is from some guy named Remy, who writes this about JSONP:


  JSONP is script tag injection, passing the response from the server in to a user specified function.


I can sort of understand that, but it's still not making any sense.



So what is JSONP? Why was it created (what problem does it solve)? And why would I use it? 



Addendum: I've just created a new page for JSONP on Wikipedia; it now has a clear and thorough description of JSONP, based on jvenema's answer.
"
4959975	"Generate random number between two numbers in JavaScript

Is there a way to generate a random number in a specified range with JavaScript ?
For example: a specified range from 1 to 6 were the random number could be either 1, 2, 3, 4, 5, or 6.
"
35942754	"How can I save username and password in Git?

I want to use a push and pull automatically in Git Extensions, Sourcetree or any other Git GUI without entering my username and password in a prompt, every time.
So how can I save my credentials in Git?
"
5654447	"What's the difference between SCSS and Sass?

From what I've been reading, Sass is a language that makes CSS more powerful with variable and math support. 

What's the difference with SCSS? Is it supposed to be the same language? Similar? Different?
"
306583	"How to get the children of the $(this) selector?

I have a layout similar to this:

<div id=""...""><img src=""...""></div>


and would like to use a jQuery selector to select the child img inside the div on click.

To get the div, I've got this selector:

$(this)


How can I get the child img using a selector?
"
149055	"How to format numbers as currency strings

I would like to format a price in JavaScript. I'd like a function which takes a float as an argument and returns a string formatted like this:
""$ 2,500.00""

How can I do this?
"
3790454	"How do I break a string in YAML over multiple lines?

In YAML, I have a string that's very long. I want to keep this within the 80-column (or so) view of my editor, so I'd like to break the string. What's the syntax for this?

In other words, I have this:

Key: 'this is my very very very very very very long string'


and I'd like to have this (or something to this effect):

Key: 'this is my very very very ' +
     'long string'


I'd like to use quotes as above, so I don't need to escape anything within the string.
"
618535	"Difference between decimal, float and double in .NET?

What is the difference between decimal, float and double in .NET?

When would someone use one of these?
"
287903	"How can I guarantee that my enums definition doesn't change in JavaScript?

Would the following make the objects fulfil all characteristics that enums have in JavaScript? Something like:
my.namespace.ColorEnum = {
  RED : 0,
  GREEN : 1,
  BLUE : 2
}

// later on

if(currentColor == my.namespace.ColorEnum.RED) {
  // whatever
}


Or is there some other way I can do this?
"
3437786	"Get the size of the screen, current web page and browser window

How can I get windowWidth, windowHeight, pageWidth, pageHeight, screenWidth, screenHeight, pageX, pageY, screenX, screenY which will work in all major browsers?


"
235839	"Indent multiple lines quickly in vi

It should be trivial, and it might even be in the help, but I can't figure out how to navigate it. How do I indent multiple lines quickly in vi?
"
2145590	"What is the purpose of .PHONY in a Makefile?

What does .PHONY mean in a Makefile? I have gone through this, but it is too complicated.

Can somebody explain it to me in simple terms?
"
799981	"$(document).ready equivalent without jQuery

I have a script that uses $(document).ready, but it doesn't use anything else from jQuery. I'd like to lighten it up by removing the jQuery dependency.

How can I implement my own $(document).ready functionality without using jQuery? I know that  using window.onload will not be the same, as window.onload fires after all images, frames, etc. have been loaded.
"
125319	"Should 'using' directives be inside or outside the namespace?

I have been running StyleCop over some C# code, and it keeps reporting that my using directives should be inside the namespace.

Is there a technical reason for putting the using directives inside instead of outside the namespace?
"
610406	"JavaScript equivalent to printf/String.Format

I'm looking for a good JavaScript equivalent of the C/PHP printf() or for C#/Java programmers, String.Format() (IFormatProvider for .NET).

My basic requirement is a thousand separator format for numbers for now, but something that handles lots of combinations (including dates) would be good.

I realize Microsoft's Ajax library provides a version of String.Format(), but we don't want the entire overhead of that framework.
"
472906	"How do I get a consistent byte representation of strings in C# without manually specifying an encoding?

How do I convert a string to a byte[] in .NET (C#) without manually specifying a specific encoding?

I'm going to encrypt the string. I can encrypt it without converting, but I'd still like to know why encoding comes to play here.

Also, why should encoding even be taken into consideration? Can't I simply get what bytes the string has been stored in? Why is there a dependency on character encodings?
"
2594829	"Finding duplicate values in a SQL table

It's easy to find duplicates with one field:
SELECT email, COUNT(email) 
FROM users
GROUP BY email
HAVING COUNT(email) > 1

So if we have a table
ID   NAME   EMAIL
1    John   asd@asd.com
2    Sam    asd@asd.com
3    Tom    asd@asd.com
4    Bob    bob@asd.com
5    Tom    asd@asd.com

This query will give us John, Sam, Tom, Tom because they all have the same email.
However, what I want is to get duplicates with the same email and name.
That is, I want to get ""Tom"", ""Tom"".
The reason I need this: I made a mistake, and allowed inserting duplicate name and email values. Now I need to remove/change the duplicates, so I need to find them first.
"
493386	"How to print without a newline or space

Consider these examples using print in Python:
>>> for i in range(4): print('.')
.
.
.
.
>>> print('.', '.', '.', '.')
. . . .

Either a newline or a space is added between each value. How can I avoid that, so that the output is .... instead? In other words, how can I ""append"" strings to the standard output stream?
"
409784	"What's the simplest way to print a Java array?

In Java, arrays don't override toString(), so if you try to print one directly, you get the className + '@' + the hex of the hashCode of the array, as defined by Object.toString():
int[] intArray = new int[] {1, 2, 3, 4, 5};
System.out.println(intArray); // Prints something like '[I@3343c8b3'

But usually, we'd actually want something more like [1, 2, 3, 4, 5]. What's the simplest way of doing that? Here are some example inputs and outputs:
// Array of primitives:
int[] intArray = new int[] {1, 2, 3, 4, 5};
// Output: [1, 2, 3, 4, 5]

// Array of object references:
String[] strArray = new String[] {""John"", ""Mary"", ""Bob""};
// Output: [John, Mary, Bob]

"
2056	"What are MVP and MVC and what is the difference?

When looking beyond the RAD (drag-drop and configure) way of building user interfaces that many tools encourage you are likely to come across three design patterns called Model-View-Controller, Model-View-Presenter and Model-View-ViewModel. My question has three parts to it:


What issues do these patterns address?
How are they similar?
How are they different?

"
2706500	"How do I generate a random integer in C#?

How do I generate a random integer in C#?
"
990754	"How to leave/exit/deactivate a Python virtualenv

I'm using virtualenv and the virtualenvwrapper. I can switch between virtualenv's just fine using the workon command.
me@mymachine:~$ workon env1
(env1)me@mymachine:~$ workon env2
(env2)me@mymachine:~$ workon env1
(env1)me@mymachine:~$ 

How do I exit all virtual environments and work on my system environment again? Right now, the only way I have of getting back to me@mymachine:~$ is to exit the shell and start a new one. That's kind of annoying. Is there a command to work on ""nothing"", and if so, what is it? If such a command does not exist, how would I go about creating it?
"
541487	"""implements Runnable"" vs ""extends Thread"" in Java

From what time I've spent with threads in Java, I've found these two ways to write threads:
With implements Runnable:
public class MyRunnable implements Runnable {
    public void run() {
        //Code
    }
}
//Started with a ""new Thread(new MyRunnable()).start()"" call

Or, with extends Thread:
public class MyThread extends Thread {
    public MyThread() {
        super(""MyThread"");
    }
    public void run() {
        //Code
    }
}
//Started with a ""new MyThread().start()"" call

Is there any significant difference in these two blocks of code?
"
71323	"How to replace a character by a newline in Vim

I'm trying to replace each , in the current file by a new line:

:%s/,/\n/g 


But it inserts what looks like a ^@ instead of an actual newline. The file is not in DOS mode or anything.

What should I do?

If you are curious, like me, check the question Why is \r a newline for Vim? as well.
"
89332	"How do I recover a dropped stash in Git?

I frequently use git stash and git stash pop to save and restore changes in my working tree. Yesterday, I had some changes in my working tree that I had stashed and popped, and then I made more changes to my working tree. I'd like to go back and review yesterday's stashed changes, but git stash pop appears to remove all references to the associated commit.
I know that if I use git stash then .git/refs/stash contains the reference of the commit used to create the stash. And .git/logs/refs/stash contains the whole stash. But those references are gone after git stash pop. I know that the commit is still in my repository somewhere, but I don't know what it was.
Is there an easy way to recover yesterday's stash commit reference?
"
194852	"How to concatenate text from multiple rows into a single text string in SQL Server

Consider a database table holding names, with three rows:
Peter
Paul
Mary

Is there an easy way to turn this into a single string of Peter, Paul, Mary?
"
604424	"How to get an enum value from a string value in Java

Say I have an enum which is just
public enum Blah {
    A, B, C, D
}

and I would like to find the enum value of a string, for example ""A"" which would be Blah.A. How would it be possible to do this?
Is the Enum.valueOf() the method I need? If so, how would I use this?
"
1054558	"Vertically align text to top within a UILabel

I have a UILabel with space for two lines of text. Sometimes, when the text is too short, this text is displayed in the vertical center of the label.

How do I vertically align the text to always be at the top of the UILabel?


"
3061	"Calling a function of a module by using its name (a string)

How do I call a function, using a string with the function's name? For example:
import foo
func_name = ""bar""
call(foo, func_name)  # calls foo.bar()

"
3512471	"What is a non-capturing group in regular expressions?

How are non-capturing groups, i.e., (?:), used in regular expressions and what are they good for?
"
769683	"PostgreSQL: Show tables in PostgreSQL

What's the equivalent to show tables (from MySQL) in PostgreSQL?
"
610883	"How do I check if an object has an attribute?

How do I check if an object has some attribute? For example:
>>> a = SomeClass()
>>> a.property
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
AttributeError: SomeClass instance has no attribute 'property'

How do I tell if a has the attribute property before using it?
"
822811	"Showing which files have changed between two revisions

I want to merge two branches that have been separated for a while and wanted to know which files have been modified.
Came across this link: http://linux.yyz.us/git-howto.html (moved to web.archive.org) which was quite useful.
The tools to compare branches I've come across are:

git diff master..branch
git log master..branch
git shortlog master..branch

Was wondering if there's something like ""git status master..branch"" to only see those files that are different between the two branches.
Without creating a new tool, I think this is the closest you can get to do that now (which of course will show repeats if a file was modified more than once):

git diff master..branch | grep ""^diff""

Was wondering if there's something I missed...
"
22907231	"How to copy files from host to Docker container?

I am trying to build a backup and restore solution for the Docker containers that we work with.

I have Docker base image that I have created, ubuntu:base, and do not want have to rebuild it each time with a Docker file to add files to it.

I want to create a script that runs from the host machine and creates a new container using the ubuntu:base Docker image and then copies files into that container.

How can I copy files from the host to the container?
"
432037	"How do I center text horizontally and vertically in a TextView?

How do I center the text horizontally and vertically in a TextView, so that it appears exactly in the middle of the TextView in Android?
"
4651437	"How do I set a variable to the output of a command in Bash?

I have a pretty simple script that is something like the following:

#!/bin/bash

VAR1=""$1""
MOREF='sudo run command against $VAR1 | grep name | cut -c7-'

echo $MOREF


When I run this script from the command line and pass it the arguments, I am not getting any output.  However, when I run the commands contained within the $MOREF variable, I am able to get output.

How can one take the results of a command that needs to be run within a script, save it to a variable, and then output that variable on the screen?
"
3087975	"How to change the cursor into a hand when a user hovers over a list item?

I've got a list, and I have a click handler for its items:

<ul>
  <li>foo</li>
  <li>goo</li>
</ul>


How can I change the mouse pointer into a hand pointer (like when hovering over a button)? Right now the pointer turns into a text selection pointer when I hover over the list items.
"
5113374	"JavaScript check if variable exists (is defined/initialized)

Which method of checking if a variable has been initialized is better/correct?
(Assuming the variable could hold anything (string, int, object, function, etc.))
if (elem) { // or !elem

or
if (typeof elem !== 'undefined') {

or
if (elem != null) {

"
44206782	"Do I commit the package-lock.json file created by npm 5?

npm 5 was released today and one of the new features include deterministic installs with the creation of a package-lock.json file.

Is this file supposed to be kept in source control?

I'm assuming it's similar to yarn.lock and composer.lock, both of which are supposed to be kept in source control. 
"
6430448	"Why doesn't GCC optimize a*a*a*a*a*a to (a*a*a)*(a*a*a)?

I am doing some numerical optimization on a scientific application. One thing I noticed is that GCC will optimize the call pow(a,2) by compiling it into a*a, but the call pow(a,6) is not optimized and will actually call the library function pow, which greatly slows down the performance. (In contrast, Intel C++ Compiler, executable icc, will eliminate the library call for pow(a,6).) 

What I am curious about is that when I replaced pow(a,6) with a*a*a*a*a*a using GCC 4.5.1 and options ""-O3 -lm -funroll-loops -msse4"", it uses 5 mulsd instructions:

movapd  %xmm14, %xmm13
mulsd   %xmm14, %xmm13
mulsd   %xmm14, %xmm13
mulsd   %xmm14, %xmm13
mulsd   %xmm14, %xmm13
mulsd   %xmm14, %xmm13


while if I write (a*a*a)*(a*a*a), it will produce

movapd  %xmm14, %xmm13
mulsd   %xmm14, %xmm13
mulsd   %xmm14, %xmm13
mulsd   %xmm13, %xmm13


which reduces the number of multiply instructions to 3. icc has similar behavior.

Why do compilers not recognize this optimization trick?
"
306400	"How can I randomly select an item from a list?

How do I retrieve an item at random from the following list?
foo = ['a', 'b', 'c', 'd', 'e']

"
657447	"Vim clear last search highlighting

After doing a search in Vim, I get all the occurrences highlighted. How can I disable that?  I now do another search for something gibberish that can't be found.

Is there a way to just temporarily disable the highlight and then re-enable it when needed again?
"
5466451	"How do I print curly-brace characters in a string while using .format?

Non-working example:
print("" \{ Hello \} {0} "".format(42))

Desired output:
 {Hello} 42 

"
1085801	"Get selected value in dropdown list using JavaScript

How do I get the selected value from a dropdown list using JavaScript?


<form>
  <select id=""ddlViewBy"">
    <option value=""1"">test1</option>
    <option value=""2"" selected=""selected"">test2</option>
    <option value=""3"">test3</option>
  </select>
</form>



"
3295496	"What is a JavaBean exactly?

I understood, I think, that a ""Bean"" is a Java-class with properties and getters/setters. 
As much as I understand, it is the equivalent of a C struct. Is that true?
Also, is there a real syntactic difference between a JavaBean and a regular class? 
Is there any special definition or an Interface?
Basically, why is there a term for this?
Also what does the Serializable interface mean?
"
40730	"What is the best way to give a C# auto-property an initial value?

How do you give a C# auto-property an initial value?

I either use the constructor, or revert to the old syntax. 

 Using the Constructor:

class Person 
{
    public Person()
    {
        Name = ""Initial Name"";
    }
    public string Name { get; set; }
}


Using normal property syntax  (with an initial value)

private string name = ""Initial Name"";
public string Name 
{
    get 
    {
        return name;
    }
    set
    {
        name = value;
    }
}


Is there a better way?
"
948135	"How to write a switch statement in Ruby

How do I write a switch statement in Ruby?
"
242813	"When should I use double or single quotes in JavaScript?

console.log(""double""); vs. console.log('single');
I see more and more JavaScript libraries out there using single quotes when handling strings. What are the reasons to use one over the other?
I thought they're pretty much interchangeable.
"
943398	"Get int value from enum in C#

I have a class called Questions (plural). In this class there is an enum called Question (singular) which looks like this.

public enum Question
{
    Role = 2,
    ProjectFunding = 3,
    TotalEmployee = 4,
    NumberOfServers = 5,
    TopBusinessConcern = 6
}


In the Questions class I have a get(int foo) function that returns a Questions object for that foo. Is there an easy way to get the integer value off the enum so I can do something like this Questions.Get(Question.Role)?
"
3058	"What is Inversion of Control?

Inversion of Control (IoC) can be quite confusing when it is first encountered.


What is it?
Which problem does it solve?
When is it appropriate to use and when not?

"
3601515	"How to check if a variable is set in Bash

How do I know if a variable is set in Bash?

For example, how do I check if the user gave the first parameter to a function?

function a {
    # if $1 is set ?
}

"
1041344	"How can I select an element with multiple classes in jQuery?

I want to select all the elements that have the two classes a and b.

<element class=""a b"">


So, only the elements that have both classes.

When I use $("".a, .b"") it gives me the union, but I want the intersection.
"
70579	"What are valid values for the id attribute in HTML?

When creating the id attributes for HTML elements, what rules are there for the value?
"
5410757	"How to delete from a text file, all lines that contain a specific string?

How would I use sed to delete all lines in a text file that contain a specific string?
"
156503	"How do you assert that a certain exception is thrown in JUnit tests?

How can I use JUnit idiomatically to test that some code throws an exception?
While I can certainly do something like this:
@Test
public void testFooThrowsIndexOutOfBoundsException() {
  boolean thrown = false;

  try {
    foo.doStuff();
  } catch (IndexOutOfBoundsException e) {
    thrown = true;
  }

  assertTrue(thrown);
}

I recall that there is an annotation or an Assert.xyz or something that is far less kludgy and far more in-the-spirit of JUnit for these sorts of situations.
"
1133770	"How to convert a string to an integer in JavaScript

How do I convert a string to an integer in JavaScript?
"
3572463	"What is 'Context' on Android?

In Android programming, what exactly is a Context class and what is it used for?

I read about it on the developer site, but I am unable to understand it clearly.
"
1712227	"How do I get the number of elements in a list (length of a list) in Python?

How do I get the number of elements in the list items?
items = [""apple"", ""orange"", ""banana""]

# There are 3 items.

"
5266152	"How to exit in Node.js

What is the command that is used to exit? (i.e terminate the Node.js process)
"
489340	"Vertically align text next to an image?

Why won't vertical-align: middle work?  And yet, vertical-align: top does work.


span{
  vertical-align: middle;
}
<div>
  <img src=""https://via.placeholder.com/30"" alt=""small img"" />
  <span>Doesn't work.</span>
</div>



"
