INPUT:question_id	INPUT:question
2033914	"Is quitting an application frowned upon?

Moving on in my attempt to learn Android, I just read the following:


  Question: Does the user have a choice to kill the application 
  unless we put a menu option in to kill it? If no such option exists, 
  how does the user terminate the application? 
  
  Answer: (Romain Guy): The user doesn't, the system handles this automatically. That's what the activity lifecycle (especially onPause/onStop/onDestroy) is for. No matter what you do, do not put a ""quit"" or ""exit"" application button. It is useless with Android's application model. This is also contrary to how core applications work. 


Hehe, for every step I take in the Android world I run into some sort of problem =(

Apparently, you cannot quit an application in Android (but the Android system can very well totally destroy your app whenever it feels like it). What's up with that? I am starting to think that it's impossible to write an app that functions as a ""normal app"" - that the user can quit the app when he/she decides to do so. That is not something that should be relied upon the OS to do.

The application I am trying to create is not an application for the Android Market. It is not an application for ""wide use"" by the general public, it is a business app that is going to be used in a very narrow business field.

I was actually really looking forward to developing for the Android platform, since it addresses a lot of issues that exist in Windows Mobile and .NET. However, the last week has been somewhat of a turnoff for me... I hope I don't have to abandon Android, but it doesn't look very good right now =(

Is there a way for me to really quit the application?
"
4212861	"What is a correct MIME type for .docx, .pptx, etc.?

For older *.doc documents, this was enough:
header(""Content-Type: application/msword"");

What MIME type should I use for new .docx documents? Also, for pptx and xlsx documents?
"
2142535	"How to clear the canvas for redrawing

After experimenting with composite operations and drawing images on the canvas I'm now trying to remove images and compositing. How do I do this?

I need to clear the canvas for redrawing other images; this can go on for a while so I don't think drawing a new rectangle every time will be the most efficient option.
"
191881	"Serializing to JSON in jQuery

I need to serialize an object to JSON. I'm using jQuery. Is there a ""standard"" way to do this?

My specific situation: I have an array defined as shown below:

var countries = new Array();
countries[0] = 'ga';
countries[1] = 'cd';
...


and I need to turn this into a string to pass to $.ajax() like this:

$.ajax({
    type: ""POST"",
    url: ""Concessions.aspx/GetConcessions"",
    data: ""{'countries':['ga','cd']}"",
...

"
2607289	"Converting array to list in Java

How do I convert an array to a list in Java?
I used the Arrays.asList() but the behavior (and signature) somehow changed from Java SE 1.4.2 (docs now in archive) to 8 and most snippets I found on the web use the 1.4.2 behaviour.
For example:
int[] numbers = new int[] { 1, 2, 3 };
Arrays.asList(numbers)


on 1.4.2 returns a list containing the elements 1, 2, 3
on 1.5.0+ returns a list containing the array 'numbers'

In many cases it should be easy to detect, but sometimes it can slip unnoticed:
Assert.assertTrue(Arrays.asList(numbers).indexOf(4) == -1);

"
3790935	"Can I hide the HTML5 number input’s spin box?

Is there a consistent way across browsers to hide the new spin boxes that some browsers (such as Chrome) render for HTML input of type number?  I am looking for a CSS or JavaScript method to prevent the up/down arrows from appearing.

<input id=""test"" type=""number"">

"
3825990	"HTTP response code for POST when resource already exists

I'm building a server that allows clients to store objects.  Those objects are fully constructed at client side, complete with object IDs that are permanent for the whole lifetime of the object.

I have defined the API so that clients can create or modify objects using PUT:

PUT /objects/{id} HTTP/1.1
...

{json representation of the object}


The {id} is the object ID, so it is part of the Request-URI.

Now, I'm also considering allowing clients to create the object using POST:

POST /objects/ HTTP/1.1
...

{json representation of the object, including ID}


Since POST is meant as ""append"" operation, I'm not sure what to do in case the object is already there.  Should I treat the request as modification request or should I return some error code (which)?
"
11381673	"Detecting a mobile browser

I'm looking for a function that returns a boolean value if the user is using a mobile browser or not.
I know that I can use navigator.userAgent and write that function by using regex, but user-agents are too various for different platforms. I doubt that matching all possible devices would be easy, and I think this problem has been solved many times so there should be some kind of complete solution for such a task.
I was looking at this site, but sadly the script is so cryptic that I have no idea how to use it for my purpose, which is to create a function that returns true/false.
"
22575662	"Filename too long in Git for Windows

I'm using Git-1.9.0-preview20140217 for Windows. As I know, this release should fix the issue with too long filenames. But not for me.
Surely I'm doing something wrong: I did git config core.longpaths true and git add . and then git commit. Everything went well. But when I now do a git status, I get a list of files with Filename too long, for example:

node_modules/grunt-contrib-imagemin/node_modules/pngquant-bin/node_modules/bin-wrapper/node_modules/download/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/test/integration/test-handle-source-errors.js: Filename too long

It is quite simple to reproduce for me: just create a Yeoman web application with the Angular generator (""yo angular"") and remove node_modules from the .gitignore file. Then repeat the aforementioned Git commands.
What am I missing here?
"
47190861	"How can the default node version be set using NVM?

I have installed nvm (ubuntu with zsh shell) with two node version: v6.11.5 and v9.0.0 and the default version in nvm is the v9.0.0
Every time I need to change the node version
$ nvm list
         v6.11.5
->       v9.0.0
         system
default -> node (-> v9.0.0)
node -> stable (-> v9.0.0) (default)
stable -> 9.0 (-> v9.0.0) (default)


$ nvm v6

How could I change the nvm version default to define v6.11.5?
"
455037	"Convert tabs to spaces in Notepad++

How do I convert tabs to spaces in Notepad++? 

I found a webpage that suggests it's possible, but I couldn't find any information about how to do it. 

I would like to be able to do that, because some web forms don't respect code with tabs in them.
"
4404172	"How to tag an older commit in Git?

We are new to git, and I want to set a tag at the beginning of our repository. 
Our production code is the same as the beginning repository, but we've made commits since then.
A tag at the beginning would allow us to ""roll back"" production to a known, stable state.

So how to add a tag to an arbitrary, older commit?
"
8217419	"How to determine if Javascript array contains an object with an attribute that equals a given value?

I have an array like
vendors = [{
    Name: 'Magenic',
    ID: 'ABC'
  },
  {
    Name: 'Microsoft',
    ID: 'DEF'
  } // and so on... 
];

How do I check this array to see if ""Magenic"" exists? I don't want to loop, unless I have to. I'm working with potentially a couple thousand records.
"
54585	"When should you use a class vs a struct in C++?

In what scenarios is it better to use a struct vs a class in C++?
"
11875770	"How to overcome ""datetime.datetime not JSON serializable""?

I have a basic dict as follows:

sample = {}
sample['title'] = ""String""
sample['somedate'] = somedatetimehere


When I try to do jsonify(sample) I get:

TypeError: datetime.datetime(2012, 8, 8, 21, 46, 24, 862000) is not JSON serializable


What can I do such that my dictionary sample can overcome the error above?

Note: Though it may not be relevant, the dictionaries are generated from the retrieval of records out of mongodb where when I print out str(sample['somedate']), the output is 2012-08-08 21:46:24.862000.
"
1155617	"Count the number of occurrences of a character in a string

How do I count the number of occurrences of a character in a string?
e.g. 'a' appears in 'Mary had a little lamb' 4 times.
"
507602	"How can I initialise a static Map?

How would you initialise a static Map in Java?

Method one: static initialiser 
Method two: instance initialiser (anonymous subclass)
or
some other method?

What are the pros and cons of each?

Here is an example illustrating the two methods:

import java.util.HashMap;
import java.util.Map;

public class Test {
    private static final Map<Integer, String> myMap = new HashMap<>();
    static {
        myMap.put(1, ""one"");
        myMap.put(2, ""two"");
    }

    private static final Map<Integer, String> myMap2 = new HashMap<>(){
        {
            put(1, ""one"");
            put(2, ""two"");
        }
    };
}

"
14352290	"Listing only directories using ls in Bash?

This command lists directories in the current path:
ls -d */

What exactly does the pattern */ do?
And how can we give the absolute path in the above command (e.g. ls -d /home/alice/Documents) for listing only directories in that path?
"
5159185	"Create a git patch from the uncommitted changes in the current working directory

Say I have uncommitted changes in my working directory. How can I make a patch from those without having to create a commit?
"
32780315	"Could not find a part of the path ... bin\roslyn\csc.exe

I am trying to run an ASP.NET MVC (model-view-controller) project retrieved from TFS (Team Foundation Server) source control. I have added all assembly references and I am able to build and compile successfully without any error or warning.
But I get the following error in the browser:

Could not find a part of the path
'C:\B8akWorkspace\B8akProject\B8akSolution\B8AK.Portal\bin\roslyn\csc.exe'.

Here is a full screenshot of the error page.

After few days of research, I understood that Roslyn is a .NET compiler platform that offers advanced compiling features. However, I do not understand why my build is trying to find \bin\roslyn\csc.exe because I did not configure anything related to Roslyn. Nor did I intend to use Roslyn in my project.
"
12096252	"Use a list of values to select rows from a Pandas dataframe

Let’s say I have the following Pandas dataframe:
df = DataFrame({'A' : [5,6,3,4], 'B' : [1,2,3, 5]})
df

     A   B
0    5   1
1    6   2
2    3   3
3    4   5

I can subset based on a specific value:
x = df[df['A'] == 3]
x

     A   B
2    3   3

But how can I subset based on a list of values? - something like this:
list_of_values = [3,6]

y = df[df['A'] in list_of_values]

To get:
     A    B
1    6    2
2    3    3

"
1759352	"How to mark a method as obsolete or deprecated?

How do I mark a method as obsolete or deprecated using C#?
"
8384737	"Extract file name from path, no matter what the os/path format

Which Python library can I use to extract filenames from paths, no matter what the operating system or path format could be?

For example, I'd like all of these paths to return me c:

a/b/c/
a/b/c
\a\b\c
\a\b\c\
a\b\c
a/b/../../a/b/c/
a/b/../../a/b/c

"
9847564	"How do I get ASP.NET Web API to return JSON instead of XML using Chrome?

Using the newer ASP.NET Web API, in Chrome I am seeing XML - how can I change it to request JSON so I can view it in the browser? I do believe it is just part of the request headers, am I correct in that?
"
16819222	"How to return dictionary keys as a list in Python?

With Python 2.7, I can get dictionary keys, values, or items as a list:
>>> newdict = {1:0, 2:0, 3:0}
>>> newdict.keys()
[1, 2, 3]

With Python >= 3.3, I get:
>>> newdict.keys()
dict_keys([1, 2, 3])

How do I get a plain list of keys with Python 3?
"
18153234	"Center a column using Twitter Bootstrap 3

How do I center a div of one column size within the container (12 columns) in Twitter Bootstrap 3?


.centered {
  background-color: red;
}
<!-- Latest compiled and minified CSS -->
<link rel=""stylesheet"" href=""https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/css/bootstrap.min.css"" integrity=""sha384-BVYiiSIFeK1dGmJRAkycuHAHRg32OmUcww7on3RYdg4Va+PmSTsz/K68vbdEjh4u"" crossorigin=""anonymous"">

<body class=""container"">
  <div class=""col-lg-1 col-offset-6 centered"">
    <img data-src=""holder.js/100x100"" alt="""" />
  </div>
</body>



I want a div, with a class .centered to be centered within the container. I may use a row if there are multiple divs, but for now I just want a div with the size of one column centered within the container (12 columns).
I am also not sure the above approach is good enough as the intention is not to offset the div by half. I do not need free spaces outside the div and the contents of the div shrink in proportion. I want to empty space outside the div to be evenly distributed (shrink till the container width is equal to one column).
"
886221	"Does Django scale?

I'm building a web application with Django. The reasons I chose Django were:


I wanted to work with free/open-source tools.
I like Python and feel it's a long-term language, whereas regarding Ruby I wasn't sure, and PHP seemed like a huge hassle to learn.
I'm building a prototype for an idea and wasn't thinking too much about the future. Development speed was the main factor, and I already knew Python.
I knew the migration to Google App Engine would be easier should I choose to do so in the future.
I heard Django was ""nice"".


Now that I'm getting closer to thinking about publishing my work, I start being concerned about scale. The only information I found about the scaling capabilities of Django is provided by the Django team (I'm not saying anything to disregard them, but this is clearly not objective information...).

My questions:


What's the ""largest"" site that's built on Django today? (I measure size mostly by user traffic)
Can Django deal with 100,000 users daily, each visiting the site for a couple of hours?
Could a site like Stack Overflow run on Django?

"
43021	"How do you get the index of the current iteration of a foreach loop?

Is there some rare language construct I haven't encountered (like the few I've learned recently, some on Stack Overflow) in C# to get a value representing the current iteration of a foreach loop?

For instance, I currently do something like this depending on the circumstances:

int i = 0;
foreach (Object o in collection)
{
    // ...
    i++;
}

"
123999	"How can I tell if a DOM element is visible in the current viewport?

Is there an efficient way to tell if a DOM element (in an HTML document) is currently visible (appears in the viewport)?

(The question refers to Firefox.)
"
5034076	"What does %~dp0 mean, and how does it work?

I find %~dp0 very useful, and I use it a lot to make my batch files more portable.

But the label itself seems very cryptic to me... What is the ~ doing? Does dp mean drive and path? Does the 0 refer to %0, the path to the batch file that includes the file name?

Or it is just a weird label?

I'd also like to know if it is a documented feature, or something prone to be deprecated.
"
529085	"How to create a generic array in Java?

Due to the implementation of Java generics, you can't have code like this: 

public class GenSet<E> {
    private E a[];

    public GenSet() {
        a = new E[INITIAL_ARRAY_LENGTH]; // error: generic array creation
    }
}


How can I implement this while maintaining type safety?

I saw a solution on the Java forums that goes like this:

import java.lang.reflect.Array;

class Stack<T> {
    public Stack(Class<T> clazz, int capacity) {
        array = (T[])Array.newInstance(clazz, capacity);
    }

    private final T[] array;
}


But I really don't get what's going on.
"
4616694	"What is event bubbling and capturing?

What is the difference between event bubbling and capturing? When should one use bubbling vs capturing?
"
4028904	"What is a cross-platform way to get the home directory?

I need to get the location of the home directory of the current logged-on user. Currently, I've been using the following on Linux:
os.getenv(""HOME"")

However, this does not work on Windows. What is the correct cross-platform way to do this ?
"
6908143	"Should I put #! (shebang) in Python scripts, and what form should it take?

Should I put the shebang in my Python scripts? In what form?

#!/usr/bin/env python 


or

#!/usr/local/bin/python


Are these equally portable? Which form is used most?

Note: the tornado project uses the shebang. On the other hand the Django project doesn't.
"
15890958	"How to install a previous exact version of a NPM package?

I used nvm to download node v0.4.10 and installed npm to work with that version of node. 

I am trying to install express using 

npm install express -g


and I get an error that express requires node version >= 0.5.0. 

Well, this is odd, since I am following the directions for a node+express+mongodb tutorial here that used node v0.4.10, so I am assuming express is/was available to node v0.4.10. If my assumption is correct, how do I tell npm to fetch a version that would work with my setup?
"
931407	"What is stdClass in PHP?

Please define what stdClass is.
"
2970608	"What are ""named tuples"" in Python?


What are named tuples and how do I use them?
When should I use named tuples instead of normal tuples, or vice versa?
Are there ""named lists"" too? (i.e. mutable named tuples)

"
847066	"Group By Multiple Columns

How can I do GroupBy multiple columns in LINQ
Something similar to this in SQL:
SELECT * FROM <TableName> GROUP BY <Column1>,<Column2>

How can I convert this to LINQ:
QuantityBreakdown
(
    MaterialID int,
    ProductID int,
    Quantity float
)

INSERT INTO @QuantityBreakdown (MaterialID, ProductID, Quantity)
SELECT MaterialID, ProductID, SUM(Quantity)
FROM @Transactions
GROUP BY MaterialID, ProductID

"
4156101	"Copy array items into another array

I have a JavaScript array dataArray which I want to push into a new array newArray. Except I don't want newArray[0] to be dataArray. I want to push in all the items into the new array:

var newArray = [];

newArray.pushValues(dataArray1);
newArray.pushValues(dataArray2);
// ...


or even better:

var newArray = new Array (
   dataArray1.values(),
   dataArray2.values(),
   // ... where values() (or something equivalent) would push the individual values into the array, rather than the array itself
);


So now the new array contains all the values of the individual data arrays.  Is there some shorthand like pushValues available so I don't have to iterate over each individual dataArray, adding the items one by one?
"
7505623	"Colors in JavaScript console

Can Chrome's built-in JavaScript console display colors?

I want errors in red, warnings in orange and console.log's in green. Is that possible?
"
1028250	"What is (functional) reactive programming?

I've read the Wikipedia article on reactive programming. I've also read the small article on functional reactive programming. The descriptions are quite abstract.


What does functional reactive programming (FRP) mean in practice? 
What does reactive programming (as opposed to non-reactive programming?) consist of? 


My background is in imperative/OO languages, so an explanation that relates to this paradigm would be appreciated.
"
5703552	"How can I center text (horizontally and vertically) inside a div block?

I have a div set to display:block (90px height and width), and I have some text inside.
I need the text to be aligned in the center both vertically and horizontally.
I have tried text-align:center, but it doesn't do the vertical centering part, so I tried vertical-align:middle, but it didn't work.
Any ideas?
"
91362	"How to escape braces (curly brackets) in a format string in .NET

How can brackets be escaped in using string.Format?
For example:
String val = ""1,2,3""
String.Format("" foo {{0}}"", val);

This example doesn't throw an exception, but it outputs the string foo {0}.
Is there a way to escape the brackets?
"
6441218	"Can a local variable's memory be accessed outside its scope?

I have the following code.

#include <iostream>

int * foo()
{
    int a = 5;
    return &a;
}

int main()
{
    int* p = foo();
    std::cout << *p;
    *p = 8;
    std::cout << *p;
}


And the code is just running with no runtime exceptions!

The output was 58

How can it be? Isn't the memory of a local variable inaccessible outside its function?
"
1912434	"How to parse XML and get instances of a particular node attribute?

I have many rows in XML and I'm trying to get instances of a particular node attribute.
<foo>
   <bar>
      <type foobar=""1""/>
      <type foobar=""2""/>
   </bar>
</foo>

How do I access the values of the attribute foobar? In this example, I want ""1"" and ""2"".
"
201101	"How to initialize all members of an array to the same value?

I have a large array in C (not C++ if that makes a difference). I want to initialize all members of the same value.

I could swear I once knew a simple way to do this. I could use memset() in my case, but isn't there a way to do this that is built right into the C syntax?
"
7604966	"Maximum and Minimum values for ints

How do I represent minimum and maximum values for integers in Python? In Java, we have Integer.MIN_VALUE and Integer.MAX_VALUE.
"
36932	"How can I represent an 'Enum' in Python?

I'm mainly a C# developer, but I'm currently working on a project in Python.

How can I represent the equivalent of an Enum in Python?  
"
280634	"endsWith in JavaScript

How can I check if a string ends with a particular character in JavaScript?

Example: I have a string 

var str = ""mystring#"";


I want to know if that string is ending with #. How can I check it?


Is there a endsWith() method in JavaScript?
One solution I have is take the length of the string and get the last character and check it.


Is this the best way or there is any other way?
"
403421	"How to sort a list of objects based on an attribute of the objects?

I have a list of Python objects that I want to sort by a specific attribute of each object:
>>> ut
[Tag(name=""toe"", count=10), Tag(name=""leg"", count=2), ...]

How do I sort the list by .count in descending order?
"
1196991	"Get property value from string using reflection

I am trying implement the Data transformation using Reflection1 example in my code.
The GetSourceValue function has a switch comparing various types, but I want to remove these types and properties and have GetSourceValue get the value of the property using only a single string as the parameter.  I want to pass a class and property in the string and resolve the value of the property.
Is this possible?
1 Web Archive version of original blog post
"
7124914	"How to search a Git repository by commit message?

I checked some source code into GIT with the commit message ""Build 0051"".

However, I can't seem to find that source code any more - how do I extract this source from the GIT repository, using the command line?

Update


Checked in versions 0043, 0044, 0045 and 0046 using SmartGIT.
Checked out 0043, and checked in versions up to 0051 on a different branch.
Checked out 0043 again.
Now, 0051 has disappeared.


Update

The source code is definitely there, now its a matter of checking it out:

C:\Source>git log -g --grep=""0052""
commit 77b1f718d19e5cf46e2fab8405a9a0859c9c2889
Reflog: HEAD@{10} (unknown <Mike@.(none)>)
Reflog message: commit: 20110819 - 1724 - GL: Intermediate version. File version:  v0.5.0 build 0052.
Author: unknown <Mike@.(none)>
Date:   Fri Aug 19 17:24:51 2011 +0100

    20110819 - 1724 - GL: Intermediate version. File version: v0.5.0 build 0052.

C:\Source>

"
626759	"What's the difference between lists and tuples?

What's the difference between tuples/lists and what are their  advantages/disadvantages?
"
4191386	"jQuery how to find an element based on a data-attribute value?

I've got the following scenario:

var el = 'li';


and there are 5 <li>'s on the page each with a data-slide=number attribute (number being 1,2,3,4,5 respectively).

I now need to find the currently active slide number which is mapped to var current = $('ul').data(current); and is updated on each slide change.

So far my tries have been unsuccessful, trying to construct the selector that would match the current slide:

$('ul').find(el+[data-slide=+current+]);


does not match/return anything…

The reason I can't hardcode the li part is that this is a user accessible variable that can be changed to a different element if required, so it may not always be an li.

Any ideas on what I'm missing?
"
209029	"Best way to remove an event handler in jQuery?

I have an input type=""image"". This acts like the cell notes in Microsoft Excel. If someone enters a number into the text box that this input-image is paired with, I setup an event handler for the input-image. Then when the user clicks the image, they get a little popup to add some notes to the data.

My problem is that when a user enters a zero into the text box, I need to disable the input-image's event handler. I have tried the following, but to no avail.

$('#myimage').click(function { return false; });

"
1960799	"How to use Git and Dropbox together?

Is it possible to use Git and Dropbox together?
"
604831	"Collection was modified; enumeration operation may not execute

I can't get to the bottom of this error, because when the debugger is attached, it does not seem to occur.

Collection was modified; enumeration operation may not execute

Below is the code.
This is a WCF server in a Windows service. The method NotifySubscribers() is called by the service whenever there is a data event (at random intervals, but not very often - about 800 times per day).
When a Windows Forms client subscribes, the subscriber ID is added to the subscribers dictionary, and when the client unsubscribes, it is deleted from the dictionary. The error happens when (or after) a client unsubscribes. It appears that the next time the NotifySubscribers() method is called, the foreach() loop fails with the error in the subject line. The method writes the error into the application log as shown in the code below. When a debugger is attached and a client unsubscribes, the code executes fine.
Do you see a problem with this code? Do I need to make the dictionary thread-safe?
[ServiceBehavior(InstanceContextMode=InstanceContextMode.Single)]
public class SubscriptionServer : ISubscriptionServer
{
    private static IDictionary<Guid, Subscriber> subscribers;

    public SubscriptionServer()
    {            
        subscribers = new Dictionary<Guid, Subscriber>();
    }

    public void NotifySubscribers(DataRecord sr)
    {
        foreach(Subscriber s in subscribers.Values)
        {
            try
            {
                s.Callback.SignalData(sr);
            }
            catch (Exception e)
            {
                DCS.WriteToApplicationLog(e.Message, 
                  System.Diagnostics.EventLogEntryType.Error);

                UnsubscribeEvent(s.ClientId);
            }
        }
    }
    
    public Guid SubscribeEvent(string clientDescription)
    {
        Subscriber subscriber = new Subscriber();
        subscriber.Callback = OperationContext.Current.
                GetCallbackChannel<IDCSCallback>();

        subscribers.Add(subscriber.ClientId, subscriber);
        
        return subscriber.ClientId;
    }

    public void UnsubscribeEvent(Guid clientId)
    {
        try
        {
            subscribers.Remove(clientId);
        }
        catch(Exception e)
        {
            System.Diagnostics.Debug.WriteLine(""Unsubscribe Error "" + 
                    e.Message);
        }
    }
}

"
3480771	"How do I check if string contains substring?

I have a shopping cart that displays product options in a dropdown menu and if they select ""yes"", I want to make some other fields on the page visible. 

The problem is that the shopping cart also includes the price modifier in the text, which can be different for each product. The following code works:

$(document).ready(function() {
    $('select[id=""Engraving""]').change(function() {
        var str = $('select[id=""Engraving""] option:selected').text();
        if (str == ""Yes (+ $6.95)"") {
            $('.engraving').show();
        } else {
            $('.engraving').hide();
        }
    });
});


However I would rather use something like this, which doesn't work:

$(document).ready(function() {
    $('select[id=""Engraving""]').change(function() {
        var str = $('select[id=""Engraving""] option:selected').text();
        if (str *= ""Yes"") {
            $('.engraving').show();
        } else {
            $('.engraving').hide();
        }
    });
});


I only want to perform the action if the selected option contains the word ""Yes"", and would ignore the price modifier.
"
3505701	"Grouping functions (tapply, by, aggregate) and the *apply family

Whenever I want to do something ""map""py in R, I usually try to use a function in the apply family. 

However, I've never quite understood the differences between them -- how {sapply, lapply, etc.} apply the function to the input/grouped input, what the output will look like, or even what the input can be -- so I often just go through them all until I get what I want.

Can someone explain how to use which one when?

My current (probably incorrect/incomplete) understanding is...


sapply(vec, f): input is a vector. output is a vector/matrix, where element i is f(vec[i]), giving you a matrix if f has a multi-element output
lapply(vec, f): same as sapply, but output is a list?
apply(matrix, 1/2, f): input is a matrix. output is a vector, where element i is f(row/col i of the matrix)
tapply(vector, grouping, f): output is a matrix/array, where an element in the matrix/array is the value of f at a grouping g of the vector, and g gets pushed to the row/col names
by(dataframe, grouping, f): let g be a grouping. apply f to each column of the group/dataframe. pretty print the grouping and the value of f at each column.
aggregate(matrix, grouping, f): similar to by, but instead of pretty printing the output, aggregate sticks everything into a dataframe.


Side question: I still haven't learned plyr or reshape -- would plyr or reshape replace all of these entirely?
"
3898572	"What are the most common Python docstring formats?

I have seen a few different styles of writing docstrings in Python, what are the most popular styles?
"
172303	"Is there a regular expression to detect a valid regular expression?

Is it possible to detect a valid regular expression with another regular expression?  If so please give example code below.
"
327955	"Does functional programming replace GoF design patterns?

Since I started learning F# and OCaml last year, I've read a huge number of articles which insist that design patterns (especially in Java) are workarounds for the missing features in imperative languages. One article I found makes a fairly strong claim:


  Most people I've met have read 
  the Design Patterns book by the Gang of
  Four (GoF). Any self respecting programmer
  will tell you that the book is
  language agnostic and the patterns
  apply to software engineering in
  general, regardless of which language
  you use. This is a noble claim.
  Unfortunately it is far removed from
  the truth.
  
  Functional languages are extremely
  expressive. In a functional language
  one does not need design patterns
  because the language is likely so high
  level, you end up programming in
  concepts that eliminate design
  patterns all together.


The main features of functional programming (FP) include functions as first-class values, currying, immutable values, etc. It doesn't seem obvious to me that OO design patterns are approximating any of those features.

Additionally, in functional languages which support OOP (such as F# and OCaml), it seems obvious to me that programmers using these languages would use the same design patterns found available to every other OOP language. In fact, right now I use F# and OCaml every day, and there are no striking differences between the patterns I use in these languages vs. the patterns I use when I write in Java.

Is there any truth to the claim that functional programming eliminates the need for OOP design patterns? If so, could you post or link to an example of a typical OOP design pattern and its functional equivalent?
"
28459418	"Use of PUT vs PATCH methods in REST API real life scenarios

First of all, some definitions:
PUT is defined in Section 9.6 RFC 2616:

The PUT method requests that the enclosed entity be stored under the supplied Request-URI. If the Request-URI refers to an already existing resource, the enclosed entity SHOULD be considered as a modified version of the one residing on the origin server. If the Request-URI does not point to an existing resource, and that URI is capable of being defined as a new resource by the requesting user agent, the origin server can create the resource with that URI.

PATCH is defined in RFC 5789:

The PATCH method requests that a set of changes described in the
request entity be applied to the resource identified by the Request-
URI.

Also according to RFC 2616 Section 9.1.2 PUT is Idempotent while PATCH is not.
Now let us take a look at a real example. When I do POST to /users with the data {username: 'skwee357', email: 'skwee357@domain.example'} and the server is capable of creating a resource, it will respond with 201 and resource location (lets assume /users/1) and any next call to GET /users/1 will return {id: 1, username: 'skwee357', email: 'skwee357@domain.example'}.
Now let us say I want to modify my email. Email modification is considered ""a set of changes"" and therefore I should PATCH /users/1 with ""patch document"". In my case it would be the JSON document: {email: 'skwee357@newdomain.example'}. The server then returns 200 (assuming permission are ok). This brings me to first question:

PATCH is NOT idempotent. It said so in RFC 2616 and RFC 5789. However if I issue the same PATCH request (with my new email), I will get the same resource state (with my email being modified to the requested value). Why is PATCH not then idempotent?

PATCH is a relatively new verb (RFC introduced in March 2010), and it comes to solve the problem of ""patching"" or modifying a set of fields. Before PATCH was introduced, everybody used PUT to update resources. But after PATCH was introduced, it leaves me confused about what PUT is used for. And this brings me to my second (and the main) question:

What is the real difference between PUT and PATCH? I have read somewhere that PUT might be used to replace entire entity under specific resource, so one should send the full entity (instead of set of attributes as with PATCH). What is the real practical usage for such case? When would you like to replace / overwrite an entity at a specific resource URI and why is such an operation not considered updating / patching the entity? The only practical use case I see for PUT is issuing a PUT on a collection, i.e. /users to replace the entire collection. Issuing PUT on a specific entity makes no sense after PATCH was introduced. Am I wrong?

"
1087031	"What's the difference between OpenID and OAuth?

I'm really trying to understand the difference between OpenID and OAuth? Maybe they're two totally separate things?
"
2734270	"How to make links in a TextView clickable

I have the following TextView defined:
<TextView 
    android:layout_width=""wrap_content""
    android:layout_height=""wrap_content"" android:text=""@string/txtCredits""
    android:autoLink=""web"" android:id=""@+id/infoTxtCredits""
    android:layout_centerInParent=""true""
    android:linksClickable=""true""/>

where @string/txtCredits is a string resource that contains <a href=""some site"">Link text</a>.
Android is highlighting the links in the TextView, but they do not respond to clicks. What am I doing wrong?  Do I have to set an onClickListener for the TextView in my activity for something as simple as this?
It looks like it has to do with the way I define my string resource.
This does not work:
<string name=""txtCredits""><a href=""http://www.google.com"">Google</a></string>

But this does:
<string name=""txtCredits"">www.google.com</string>

Which is a bummer because I would much rather show a text link than show the full URL.
"
5195452	"WebSockets vs. Server-Sent events/EventSource

Both WebSockets and Server-Sent Events are capable of pushing data to browsers. To me they seem to be competing technologies. What is the difference between them? When would you choose one over the other?
"
10855	"LINQ query on a DataTable

I'm trying to perform a LINQ query on a DataTable object and bizarrely I am finding that performing such queries on DataTables is not straightforward. For example:

var results = from myRow in myDataTable
where results.Field(""RowNo"") == 1
select results;


This is not allowed. How do I get something like this working?

I'm amazed that LINQ queries are not allowed on DataTables!
"
17659206	"Git push results in ""Authentication Failed""

I have been using GitHub for a little while, and I have been fine with git add, git commit, and git push, so far without any problems. Suddenly I am having an error that says:

fatal: Authentication Failed

In the terminal I cloned a repository, worked on a file and then I used git add to add the file to the commit log and when I did git commit, it worked fine. Finally, git push asks for username and password. I put those in correctly and every time I do this, it says the same error.
What is the cause of this problem and how can I fix it?
The contents of .git/config are:
[core]
        repositoryformatversion = 0
        filemode = true
        bare = false
        logallrefupdates = true
[remote ""origin""]
        url = http://www.github.com/######/Random-Python-Tests
        fetch = +refs/heads/*:refs/remotes/origin/*
[branch ""master""]
        remote = origin
        merge = refs/heads/master
[user]
        name = #####
        email = ############

"
1226714	"How to get the browser to navigate to URL in JavaScript

What is the best (correct, modern, cross-browser, safe) way to get a web browser to navigate to a URL of your choice using JavaScript?
"
11448068	"MySQL error code: 1175 during UPDATE in MySQL Workbench

I'm trying to update the column visited to give it the value 1. I use MySQL workbench, and I'm writing the statement in the SQL editor from inside the workbench. I'm writing the following command:

UPDATE tablename SET columnname=1;


It gives me the following error:


  You are using safe update mode and you tried to update a table without
  a WHERE that uses a KEY column To disable safe mode, toggle the option
  ....


I followed the instructions, and I unchecked the safe update option from the Edit menu then Preferences then SQL Editor. The same error still appear & I'm not able to update this value. Please, tell me what is wrong?
"
4370960	"What is attr_accessor in Ruby?

I am having a hard time understanding attr_accessor in Ruby.
Can someone explain this to me?
"
